PRISM Time Series Data
Locations: 4
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2021-01-01 - 2021-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-23
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Tuscon,-110.9764,32.2468,721,2021-06-17,0.00,26.3,35.4,44.4
Tuscon,-110.9764,32.2468,721,2021-06-18,0.00,25.3,34.5,43.7
Tuscon,-110.9764,32.2468,721,2021-06-19,0.00,25.4,34.7,44.0
Tuscon,-110.9764,32.2468,721,2021-06-20,0.00,25.1,34.3,43.6
Tuscon,-110.9764,32.2468,721,2021-06-21,0.00,26.7,34.4,42.1
Tuscon,-110.9764,32.2468,721,2021-06-22,0.00,25.1,32.2,39.3
Tuscon,-110.9764,32.2468,721,2021-06-23,0.00,24.7,30.5,36.3
Tuscon,-110.9764,32.2468,721,2021-06-24,1.12,23.4,29.3,35.2
Tuscon,-110.9764,32.2468,721,2021-06-25,0.00,22.7,29.7,36.6
Tuscon,-110.9764,32.2468,721,2021-06-26,0.00,23.9,31.1,38.3
Tuscon,-110.9764,32.2468,721,2021-06-27,0.00,22.0,30.5,39.0
Tuscon,-110.9764,32.2468,721,2021-06-28,0.00,22.1,31.6,41.0
Tuscon,-110.9764,32.2468,721,2021-06-29,0.00,26.2,32.2,38.2
Tuscon,-110.9764,32.2468,721,2021-06-30,0.00,25.6,31.3,36.9
Tuscon,-110.9764,32.2468,721,2021-07-01,1.28,24.7,30.8,36.8
Tuscon,-110.9764,32.2468,721,2021-07-02,0.00,24.2,30.3,36.4
Tuscon,-110.9764,32.2468,721,2021-07-03,7.44,23.7,30.0,36.3
Tuscon,-110.9764,32.2468,721,2021-07-04,5.60,22.8,28.6,34.4
Tuscon,-110.9764,32.2468,721,2021-07-05,1.25,22.9,28.8,34.7
Tuscon,-110.9764,32.2468,721,2021-07-06,0.00,26.2,31.6,37.0
Tuscon,-110.9764,32.2468,721,2021-07-07,0.00,25.9,32.7,39.4
Tuscon,-110.9764,32.2468,721,2021-07-08,1.68,24.7,32.6,40.5
Tuscon,-110.9764,32.2468,721,2021-07-09,0.00,25.0,32.9,40.9
Tuscon,-110.9764,32.2468,721,2021-07-10,0.00,27.9,34.6,41.3
Tuscon,-110.9764,32.2468,721,2021-07-11,9.08,22.3,31.8,41.3
Tuscon,-110.9764,32.2468,721,2021-07-12,0.00,24.8,32.0,39.3
Tuscon,-110.9764,32.2468,721,2021-07-13,19.57,23.0,30.7,38.3
Tuscon,-110.9764,32.2468,721,2021-07-14,3.25,23.4,30.6,37.7
Tuscon,-110.9764,32.2468,721,2021-07-15,4.11,22.8,27.0,31.3
Tuscon,-110.9764,32.2468,721,2021-07-16,4.85,23.2,27.8,32.3
Tuscon,-110.9764,32.2468,721,2021-07-17,0.67,22.9,27.4,31.9
Tuscon,-110.9764,32.2468,721,2021-07-18,2.24,22.9,29.3,35.8
Tuscon,-110.9764,32.2468,721,2021-07-19,7.78,22.8,28.0,33.3
Tuscon,-110.9764,32.2468,721,2021-07-20,2.39,24.3,30.5,36.7
Tuscon,-110.9764,32.2468,721,2021-07-21,4.38,24.9,31.4,38.0
Tuscon,-110.9764,32.2468,721,2021-07-22,3.04,24.7,31.6,38.4
Tuscon,-110.9764,32.2468,721,2021-07-23,35.96,20.5,28.4,36.3
Tuscon,-110.9764,32.2468,721,2021-07-24,5.57,21.9,24.7,27.5
Tuscon,-110.9764,32.2468,721,2021-07-25,40.01,20.3,22.1,23.9
Tuscon,-110.9764,32.2468,721,2021-07-26,11.69,19.3,22.5,25.7
Tuscon,-110.9764,32.2468,721,2021-07-27,0.53,19.7,26.8,33.9
Tuscon,-110.9764,32.2468,721,2021-07-28,6.17,21.7,28.7,35.7
Tuscon,-110.9764,32.2468,721,2021-07-29,0.00,22.2,29.2,36.2
Tuscon,-110.9764,32.2468,721,2021-07-30,4.01,21.7,28.9,36.1
Tuscon,-110.9764,32.2468,721,2021-07-31,7.42,21.0,28.1,35.3
Tuscon,-110.9764,32.2468,721,2021-08-01,0.00,22.4,28.8,35.2
Tuscon,-110.9764,32.2468,721,2021-08-02,0.00,24.2,30.2,36.2
Tuscon,-110.9764,32.2468,721,2021-08-03,0.00,24.4,31.1,37.8
Tuscon,-110.9764,32.2468,721,2021-08-04,0.00,25.0,32.1,39.2
Tuscon,-110.9764,32.2468,721,2021-08-05,0.00,24.3,32.6,40.8
Tuscon,-110.9764,32.2468,721,2021-08-06,0.00,27.2,33.2,39.2
Tuscon,-110.9764,32.2468,721,2021-08-07,0.00,25.0,31.5,37.9
Tuscon,-110.9764,32.2468,721,2021-08-08,0.00,24.0,30.3,36.7
Tuscon,-110.9764,32.2468,721,2021-08-09,2.06,22.9,29.7,36.5
Tuscon,-110.9764,32.2468,721,2021-08-10,5.96,23.2,26.9,30.5
Tuscon,-110.9764,32.2468,721,2021-08-11,24.95,20.3,26.3,32.4
Tuscon,-110.9764,32.2468,721,2021-08-12,8.25,21.1,26.5,31.9
Tuscon,-110.9764,32.2468,721,2021-08-13,0.00,21.9,27.1,32.2
Tuscon,-110.9764,32.2468,721,2021-08-14,14.09,21.0,26.8,32.6
Tuscon,-110.9764,32.2468,721,2021-08-15,4.56,21.0,25.9,30.7
Tuscon,-110.9764,32.2468,721,2021-08-16,0.00,23.1,28.2,33.3
Tuscon,-110.9764,32.2468,721,2021-08-17,7.81,20.9,27.6,34.2
Tuscon,-110.9764,32.2468,721,2021-08-18,2.60,20.8,25.9,30.9
Tuscon,-110.9764,32.2468,721,2021-08-19,0.00,22.5,27.6,32.7
Tuscon,-110.9764,32.2468,721,2021-08-20,0.00,21.6,27.4,33.2
Tuscon,-110.9764,32.2468,721,2021-08-21,0.00,21.1,27.6,34.2
Tuscon,-110.9764,32.2468,721,2021-08-22,0.00,21.4,28.6,35.9
Tuscon,-110.9764,32.2468,721,2021-08-23,0.00,21.6,29.0,36.4
Tuscon,-110.9764,32.2468,721,2021-08-24,0.00,21.5,29.1,36.7
Tuscon,-110.9764,32.2468,721,2021-08-25,0.00,22.4,29.5,36.6
Tuscon,-110.9764,32.2468,721,2021-08-26,0.00,22.4,30.8,39.2
Tuscon,-110.9764,32.2468,721,2021-08-27,0.00,23.6,31.9,40.3
Tuscon,-110.9764,32.2468,721,2021-08-28,0.90,24.3,32.2,40.1
Tuscon,-110.9764,32.2468,721,2021-08-29,5.58,23.7,30.9,38.0
Tuscon,-110.9764,32.2468,721,2021-08-30,0.34,22.6,30.5,38.5
Tuscon,-110.9764,32.2468,721,2021-08-31,1.95,23.3,30.5,37.6
Tuscon,-110.9764,32.2468,721,2021-09-01,11.14,20.8,26.7,32.5
Tuscon,-110.9764,32.2468,721,2021-09-02,0.00,21.2,26.2,31.1
Tuscon,-110.9764,32.2468,721,2021-09-03,0.00,21.4,27.2,33.0
Tuscon,-110.9764,32.2468,721,2021-09-04,0.52,20.9,28.0,35.1
Tuscon,-110.9764,32.2468,721,2021-09-05,1.06,24.1,30.4,36.7
Tuscon,-110.9764,32.2468,721,2021-09-06,12.51,20.9,29.2,37.5
Tuscon,-110.9764,32.2468,721,2021-09-07,0.00,21.0,28.4,35.9
Tuscon,-110.9764,32.2468,721,2021-09-08,0.00,23.3,29.7,36.1
Tuscon,-110.9764,32.2468,721,2021-09-09,0.00,22.2,30.2,38.3
Tuscon,-110.9764,32.2468,721,2021-09-10,0.00,21.9,30.2,38.5
Tuscon,-110.9764,32.2468,721,2021-09-11,0.00,22.0,30.1,38.1
Tuscon,-110.9764,32.2468,721,2021-09-12,0.00,21.0,29.6,38.1
Tuscon,-110.9764,32.2468,721,2021-09-13,0.00,20.5,29.7,38.9
Tuscon,-110.9764,32.2468,721,2021-09-14,0.00,20.3,29.7,39.1
Tuscon,-110.9764,32.2468,721,2021-09-15,0.00,19.7,28.9,38.2
Tuscon,-110.9764,32.2468,721,2021-09-16,0.00,18.8,28.1,37.4
Tuscon,-110.9764,32.2468,721,2021-09-17,0.00,19.0,28.5,37.9
Tuscon,-110.9764,32.2468,721,2021-09-18,0.00,21.2,28.2,35.2
Tuscon,-110.9764,32.2468,721,2021-09-19,1.11,20.9,28.3,35.7
Tuscon,-110.9764,32.2468,721,2021-09-20,0.44,19.0,27.1,35.1
Tuscon,-110.9764,32.2468,721,2021-09-21,0.00,17.7,26.5,35.3
Tuscon,-110.9764,32.2468,721,2021-09-22,0.00,17.4,26.7,35.9
Tuscon,-110.9764,32.2468,721,2021-09-23,0.00,18.8,27.4,35.9
Tuscon,-110.9764,32.2468,721,2021-09-24,0.00,18.3,24.0,29.7
Tuscon,-110.9764,32.2468,721,2021-09-25,0.59,18.0,24.5,31.0
Tuscon,-110.9764,32.2468,721,2021-09-26,6.24,19.2,25.9,32.6
Tuscon,-110.9764,32.2468,721,2021-09-27,4.01,18.4,22.9,27.5
Tuscon,-110.9764,32.2468,721,2021-09-28,0.00,18.7,23.5,28.3
Tuscon,-110.9764,32.2468,721,2021-09-29,0.00,18.9,24.8,30.6
Tuscon,-110.9764,32.2468,721,2021-09-30,3.89,17.1,23.8,30.5
Tuscon,-110.9764,32.2468,721,2021-10-01,1.01,16.2,22.5,28.9
Tuscon,-110.9764,32.2468,721,2021-10-02,0.00,15.5,22.8,30.1
Tuscon,-110.9764,32.2468,721,2021-10-03,0.00,14.3,23.0,31.8
Tuscon,-110.9764,32.2468,721,2021-10-04,0.00,17.6,25.5,33.4
Tuscon,-110.9764,32.2468,721,2021-10-05,0.00,18.6,26.5,34.5
Tuscon,-110.9764,32.2468,721,2021-10-06,0.64,17.4,24.9,32.4
Tuscon,-110.9764,32.2468,721,2021-10-07,0.00,15.2,23.5,31.8
Tuscon,-110.9764,32.2468,721,2021-10-08,0.00,16.8,24.6,32.4
Tuscon,-110.9764,32.2468,721,2021-10-09,0.00,16.5,25.5,34.5
Tuscon,-110.9764,32.2468,721,2021-10-10,0.00,13.1,21.7,30.3
Tuscon,-110.9764,32.2468,721,2021-10-11,0.00,11.7,19.3,26.9
Tuscon,-110.9764,32.2468,721,2021-10-12,0.00,11.1,19.8,28.4
Tuscon,-110.9764,32.2468,721,2021-10-13,0.00,5.3,12.4,19.4
Tuscon,-110.9764,32.2468,721,2021-10-14,0.00,5.0,14.0,23.0
Tuscon,-110.9764,32.2468,721,2021-10-15,0.00,7.2,15.9,24.5
Tuscon,-110.9764,32.2468,721,2021-10-16,0.00,8.6,18.4,28.3
Tuscon,-110.9764,32.2468,721,2021-10-17,0.00,15.4,23.4,31.5
Tuscon,-110.9764,32.2468,721,2021-10-18,0.00,13.6,22.6,31.6
Tuscon,-110.9764,32.2468,721,2021-10-19,0.00,13.5,20.9,28.4
Tuscon,-110.9764,32.2468,721,2021-10-20,0.00,11.8,19.5,27.3
Tuscon,-110.9764,32.2468,721,2021-10-21,0.00,11.5,20.6,29.8
Tuscon,-110.9764,32.2468,721,2021-10-22,0.00,12.2,21.9,31.6
Tuscon,-110.9764,32.2468,721,2021-10-23,0.00,12.9,21.9,31.0
Tuscon,-110.9764,32.2468,721,2021-10-24,0.00,13.1,21.2,29.2
Tuscon,-110.9764,32.2468,721,2021-10-25,0.00,14.0,22.3,30.6
Tuscon,-110.9764,32.2468,721,2021-10-26,0.00,14.4,23.3,32.3
Tuscon,-110.9764,32.2468,721,2021-10-27,0.00,6.9,14.3,21.7
Tuscon,-110.9764,32.2468,721,2021-10-28,0.00,7.1,15.6,24.1
Tuscon,-110.9764,32.2468,721,2021-10-29,0.00,8.7,19.0,29.3
Tuscon,-110.9764,32.2468,721,2021-10-30,0.00,11.8,22.4,33.0
Tuscon,-110.9764,32.2468,721,2021-10-31,0.00,12.8,21.9,31.0
Tuscon,-110.9764,32.2468,721,2021-11-01,0.00,11.8,21.0,30.1
Tuscon,-110.9764,32.2468,721,2021-11-02,0.00,10.0,19.3,28.7
Tuscon,-110.9764,32.2468,721,2021-11-03,0.00,8.3,18.1,27.8
Tuscon,-110.9764,32.2468,721,2021-11-04,0.00,7.1,17.8,28.5
Tuscon,-110.9764,32.2468,721,2021-11-05,0.00,8.1,19.8,31.6
Tuscon,-110.9764,32.2468,721,2021-11-06,0.00,9.4,20.7,31.9
Tuscon,-110.9764,32.2468,721,2021-11-07,0.00,9.8,21.2,32.5
Tuscon,-110.9764,32.2468,721,2021-11-08,0.00,10.4,20.8,31.1
Tuscon,-110.9764,32.2468,721,2021-11-09,0.00,8.8,19.3,29.7
Tuscon,-110.9764,32.2468,721,2021-11-10,0.00,7.5,17.7,27.9
Tuscon,-110.9764,32.2468,721,2021-11-11,0.00,7.1,16.5,25.9
Tuscon,-110.9764,32.2468,721,2021-11-12,0.00,6.2,16.9,27.6
Tuscon,-110.9764,32.2468,721,2021-11-13,0.00,5.8,17.6,29.5
Tuscon,-110.9764,32.2468,721,2021-11-14,0.00,6.4,18.6,30.8
Tuscon,-110.9764,32.2468,721,2021-11-15,0.00,6.8,18.7,30.6
Tuscon,-110.9764,32.2468,721,2021-11-16,0.00,6.8,18.8,30.7
Tuscon,-110.9764,32.2468,721,2021-11-17,0.00,7.2,18.0,28.7
Tuscon,-110.9764,32.2468,721,2021-11-18,0.00,5.1,15.1,25.0
Tuscon,-110.9764,32.2468,721,2021-11-19,0.00,4.7,16.0,27.3
Tuscon,-110.9764,32.2468,721,2021-11-20,0.00,7.5,17.9,28.2
Tuscon,-110.9764,32.2468,721,2021-11-21,0.00,7.9,17.3,26.7
Tuscon,-110.9764,32.2468,721,2021-11-22,0.00,8.8,17.1,25.4
Tuscon,-110.9764,32.2468,721,2021-11-23,0.00,12.7,19.3,25.9
Tuscon,-110.9764,32.2468,721,2021-11-24,0.00,12.6,19.4,26.3
Tuscon,-110.9764,32.2468,721,2021-11-25,0.00,10.6,16.9,23.2
Tuscon,-110.9764,32.2468,721,2021-11-26,0.00,9.4,14.7,20.0
Tuscon,-110.9764,32.2468,721,2021-11-27,0.00,5.8,14.4,23.0
Tuscon,-110.9764,32.2468,721,2021-11-28,0.00,5.0,14.1,23.1
Tuscon,-110.9764,32.2468,721,2021-11-29,0.00,4.3,15.6,26.9
Tuscon,-110.9764,32.2468,721,2021-11-30,0.00,5.0,16.2,27.3
Tuscon,-110.9764,32.2468,721,2021-12-01,0.00,7.9,17.4,27.0
Tuscon,-110.9764,32.2468,721,2021-12-02,0.00,7.1,17.6,28.2
Tuscon,-110.9764,32.2468,721,2021-12-03,0.00,8.4,18.1,27.9
Tuscon,-110.9764,32.2468,721,2021-12-04,0.00,7.5,16.9,26.2
Tuscon,-110.9764,32.2468,721,2021-12-05,0.00,5.2,14.4,23.5
Tuscon,-110.9764,32.2468,721,2021-12-06,0.00,4.2,13.8,23.4
Tuscon,-110.9764,32.2468,721,2021-12-07,0.00,4.5,15.3,26.1
Tuscon,-110.9764,32.2468,721,2021-12-08,0.00,5.2,14.9,24.6
Tuscon,-110.9764,32.2468,721,2021-12-09,0.00,4.9,13.9,22.9
Tuscon,-110.9764,32.2468,721,2021-12-10,12.85,6.1,14.1,22.0
Tuscon,-110.9764,32.2468,721,2021-12-11,0.69,5.2,10.8,16.3
Tuscon,-110.9764,32.2468,721,2021-12-12,0.00,3.0,11.1,19.3
Tuscon,-110.9764,32.2468,721,2021-12-13,0.00,2.9,13.1,23.2
Tuscon,-110.9764,32.2468,721,2021-12-14,0.92,5.7,15.0,24.4
Tuscon,-110.9764,32.2468,721,2021-12-15,1.13,6.4,14.1,21.8
Tuscon,-110.9764,32.2468,721,2021-12-16,0.00,1.9,7.6,13.4
Tuscon,-110.9764,32.2468,721,2021-12-17,0.00,0.6,9.1,17.6
Tuscon,-110.9764,32.2468,721,2021-12-18,0.00,-0.5,7.2,14.9
Tuscon,-110.9764,32.2468,721,2021-12-19,0.00,-1.6,7.2,16.1
Tuscon,-110.9764,32.2468,721,2021-12-20,0.00,1.1,10.5,19.9
Tuscon,-110.9764,32.2468,721,2021-12-21,0.00,1.6,11.5,21.3
Tuscon,-110.9764,32.2468,721,2021-12-22,0.00,4.9,13.7,22.5
Tuscon,-110.9764,32.2468,721,2021-12-23,0.00,5.2,14.7,24.2
Tuscon,-110.9764,32.2468,721,2021-12-24,0.80,10.2,18.1,26.1
Tuscon,-110.9764,32.2468,721,2021-12-25,8.87,10.4,14.6,18.8
Tuscon,-110.9764,32.2468,721,2021-12-26,0.00,11.0,14.2,17.5
Tuscon,-110.9764,32.2468,721,2021-12-27,0.00,4.9,11.3,17.7
Tuscon,-110.9764,32.2468,721,2021-12-28,0.00,2.6,7.9,13.2
Tuscon,-110.9764,32.2468,721,2021-12-29,0.75,2.0,8.6,15.1
Tuscon,-110.9764,32.2468,721,2021-12-30,0.91,5.6,9.9,14.2
Tuscon,-110.9764,32.2468,721,2021-12-31,7.71,6.1,10.5,14.8

